Lake_Year,Lake,Year,Item #,Identity,Group,Length,Sex,Weight,Well_ID,d13C,C ug,d15N,N ug,collectiondate,old_Lake_Year,Identity_old
Pine_2016,Pine,2016,85,Corbicula,Bivalve,NA,NA,0.892,H10,-28.21495970740716,437.53320323144317,5.466036483624565,102.79421839260249,NA,NA,Corbicula
Pine_2016,Pine,2016,86,Corbicula,Bivalve,NA,NA,1.083,H11,-30.01894052759515,537.9725108503588,6.3848312694484815,111.30709761356613,NA,NA,Corbicula
Pine_2016,Pine,2016,40,Pacifastacus leniusculus,Crayfish,NA,NA,1.188,E2,-22.556339823508686,538.732605718079,9.508039282338164,172.85943366484474,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,41,Pacifastacus leniusculus,Crayfish,NA,NA,0.939,E3,-21.197397451495746,439.5287946192218,8.789765847717794,138.54240312153505,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,42,Pacifastacus leniusculus,Crayfish,NA,NA,0.82,E4,-22.918733217115076,377.274253675745,8.90911507214888,118.34613116925736,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,44,Pacifastacus leniusculus,Crayfish,NA,NA,1.06,E5,-23.607013367735153,479.18182013227215,8.518053265873725,153.61151178791079,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,45,Pacifastacus leniusculus,Crayfish,NA,NA,0.981,E6,-23.31316869310748,465.08703939759465,10.391390463333977,139.85385796531045,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,46,Pacifastacus leniusculus,Crayfish,NA,NA,0.915,E7,-22.055706755423984,419.0877280606211,9.279151242151,135.20526594612198,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,47,Pacifastacus leniusculus,Crayfish,NA,NA,0.959,E8,-24.244658417940506,436.5897335892493,9.857963170965773,145.83021635891282,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,48,Pacifastacus leniusculus,Crayfish,NA,NA,1.159,E9,-22.85683997866667,538.3075341348815,9.825565424874453,169.23021626468844,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,49,Pacifastacus leniusculus,Crayfish,NA,NA,0.863,E10,-23.38572812024845,402.90617526443685,9.387353688542662,128.69713494230157,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,50,Pacifastacus leniusculus,Crayfish,NA,NA,0.907,E11,-22.76432544938058,374.5116696923064,8.227095152076924,120.52994340346868,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,51,Pacifastacus leniusculus,Crayfish,NA,NA,0.908,E12,-24.44764820568909,405.48134794656994,9.88255489807071,123.52217693113741,NA,NA,Pacifastacus leniusculus
Pine_2016,Pine,2016,28,Procambarus clarkii,Crayfish,NA,NA,0.873,D2,-24.01997410140818,413.206397659798,9.148208465798081,128.16494136988396,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,29,Procambarus clarkii,Crayfish,NA,NA,1.172,D3,-22.438507493958515,549.7135090999088,7.742325363997724,172.31017173189605,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,30,Procambarus clarkii,Crayfish,NA,NA,0.865,D4,-23.961706238816735,399.388790453134,8.73950455314221,125.64917445834365,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,31,Procambarus clarkii,Crayfish,NA,NA,0.898,D5,-23.3546700366751,412.95024342797177,8.65271241100047,130.8245838108392,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,32,Procambarus clarkii,Crayfish,NA,NA,1.165,D6,-25.965139811927727,503.0316371187651,9.152941019320705,156.4797879430225,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,33,Procambarus clarkii,Crayfish,NA,NA,0.874,D7,-23.775551221513844,410.86475087330706,8.151297643715939,123.67385387372134,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,34,Procambarus clarkii,Crayfish,NA,NA,0.89,D8,-19.79660964515363,416.61170520126774,7.308953135298813,128.78231029110984,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,35,Procambarus clarkii,Crayfish,NA,NA,1.148,D9,-21.295157611409618,501.4152847018196,7.6584143508659634,154.53696351129568,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,36,Procambarus clarkii,Crayfish,NA,NA,1.047,D10,-22.827609894721004,488.0217773972099,6.760001031665797,153.6112170512011,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,37,Procambarus clarkii,Crayfish,NA,NA,1.068,D11,-26.435603417906215,495.3351860045425,7.420967149006155,152.0093854496944,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,38,Procambarus clarkii,Crayfish,NA,NA,1.042,D12,-22.637443076920224,494.64669838526373,6.150209130375559,120.33484280906323,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,39,Procambarus clarkii,Crayfish,NA,NA,1.119,E1,-23.104203643662046,477.68035976919,8.15245589114684,143.54610981926282,NA,NA,Procambarus clarkii
Pine_2016,Pine,2016,52,Lepomis gibbosus,Fish,NA,NA,1.126,F1,-27.124015762434666,550.6760747757148,11.246862329478228,171.09191216895633,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,53,Lepomis gibbosus,Fish,NA,NA,1.063,F2,-25.23026907866364,505.2018243603428,11.439385431401869,156.4022542602259,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,54,Lepomis gibbosus,Fish,NA,NA,1.026,F3,-24.938343661573338,373.1884992058259,11.363357610187293,115.32720702268772,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,55,Lepomis gibbosus,Fish,NA,NA,0.937,F4,-21.778087401510536,463.06250248859516,9.938386665396179,139.82427453752626,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,56,Lepomis gibbosus,Fish,NA,NA,1.08,F5,-24.10961070523128,515.7275010454758,11.527061650692412,159.41312817232912,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,57,Lepomis gibbosus,Fish,NA,NA,1.069,F6,-23.319287904303152,514.8290162561889,11.181118822433259,158.36186322537128,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,58,Lepomis gibbosus,Fish,NA,NA,0.932,F7,-25.80900597646812,450.0970474877176,11.611658302654709,136.7098893318858,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,59,Lepomis gibbosus,Fish,NA,NA,0.912,F8,-24.564297649588553,410.0122144357223,11.474638770421947,124.42701840964091,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,60,Lepomis gibbosus,Fish,NA,NA,1.028,F9,-26.085372822110322,498.9028053834065,10.940349581784956,149.31885111763646,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,61,Lepomis gibbosus,Fish,NA,NA,1.133,F10,-24.414397972712838,362.51987077617747,11.985881078597187,112.56298439079217,NA,NA,Lepomis gibbosus
Pine_2016,Pine,2016,72,Micropterus salmoides,Fish,NA,NA,0.925,G9,-25.443938578569178,435.2252187323712,11.593595071051798,126.47615274769475,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,73,Micropterus salmoides,Fish,NA,NA,1.143,G10,-25.22445395588259,534.5533667513893,11.677193929986469,161.5790917561156,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,74,Micropterus salmoides,Fish,NA,NA,0.905,G11,-26.144532490634102,437.3916868436551,12.306163661281918,128.4089743096396,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,75,Micropterus salmoides,Fish,NA,NA,0.956,G12,-26.189785405868296,443.6750851524965,13.858896296817198,140.30136156718854,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,76,Micropterus salmoides,Fish,NA,NA,0.93,H1,-27.601886101515007,414.38169685776717,12.41146845945825,129.95469013009276,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,77,Micropterus salmoides,Fish,NA,NA,0.981,H2,-28.960292829265466,471.22766176640494,12.695340825627001,144.62346582971767,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,78,Micropterus salmoides,Fish,NA,NA,0.897,H3,-26.676045208297595,427.5182922193092,12.49541789091714,131.21959176607893,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,79,Micropterus salmoides,Fish,NA,NA,0.994,H4,-26.33796876957843,445.6589201267792,12.45392654170243,135.4528266024204,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,80,Micropterus salmoides,Fish,NA,NA,0.932,H5,-24.529944291258865,443.76938716056895,12.96643659902417,138.5617698491401,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,81,Micropterus salmoides,Fish,NA,NA,0.932,H6,-27.918522294761416,460.2877933095002,11.728576015006661,136.71849868877246,NA,NA,Micropterus salmoides adu
Pine_2016,Pine,2016,62,Perca flavescens,Fish,NA,NA,0.897,F11,-30.074488475817805,416.06805485372274,12.688265485457741,128.81185777543897,NA,NA,Perca flavescens
Pine_2016,Pine,2016,63,Perca flavescens,Fish,NA,NA,0.973,F12,-25.711931364661716,435.2978026625521,10.963302435246426,135.85213701958136,NA,NA,Perca flavescens
Pine_2016,Pine,2016,64,Perca flavescens,Fish,NA,NA,1.124,G1,-27.756252843542587,553.4831035675734,11.258304200142506,170.19380674887896,NA,NA,Perca flavescens
Pine_2016,Pine,2016,65,Perca flavescens,Fish,NA,NA,1.168,G2,-23.32129466374482,482.5712678477831,11.889685984571996,147.63114315739023,NA,NA,Perca flavescens
Pine_2016,Pine,2016,66,Perca flavescens,Fish,NA,NA,0.956,G3,-27.565441515268265,398.96612065093683,10.976232634046248,122.07066665626435,NA,NA,Perca flavescens
Pine_2016,Pine,2016,67,Perca flavescens,Fish,NA,NA,1.049,G4,-25.377495819163975,502.5185902300661,12.355483921150713,157.4339118340069,NA,NA,Perca flavescens
Pine_2016,Pine,2016,68,Perca flavescens,Fish,NA,NA,1.015,G5,-27.589589247880674,385.8100596809254,11.393430183622144,118.29435973147736,NA,NA,Perca flavescens
Pine_2016,Pine,2016,69,Perca flavescens,Fish,NA,NA,1.03,G6,-28.15666666382313,494.01042209216155,10.96286657844734,154.0228275007207,NA,NA,Perca flavescens
Pine_2016,Pine,2016,70,Perca flavescens,Fish,NA,NA,0.975,G7,-28.662365119463075,357.64417555659895,11.105591611079449,111.24448718668708,NA,NA,Perca flavescens
Pine_2016,Pine,2016,71,Perca flavescens,Fish,NA,NA,1.066,G8,-28.570736900446573,515.8177071361205,12.438443094914856,158.0763509193734,NA,NA,Perca flavescens
Pine_2016,Pine,2016,90,Bellayma chinesis,Gastropod,NA,NA,1.005,C2,-20.735108056113972,352.9415324777734,3.8665116111354223,82.99970167974114,NA,NA,Bellayma chinesis
Pine_2016,Pine,2016,91,Bellayma chinesis,Gastropod,NA,NA,1.13,C3,-22.00800248000092,317.85085644163286,5.096361181559605,64.41164190891581,NA,NA,Bellayma chinesis
Pine_2016,Pine,2016,87,Bellayma chinesis,Gastropod,NA,NA,1.182,H12,-20.064933541959903,407.4415089585382,5.09867114056846,96.4724933130671,NA,NA,Bellayma chinesis
Pine_2016,Pine,2016,88,Bellayma chinesis,Gastropod,NA,NA,1.066,A1,-21.4131701113064,411.84814442502875,4.1681005055958895,101.12507166744984,NA,NA,Bellayma chinesis
Pine_2016,Pine,2016,89,Bellayma chinesis,Gastropod,NA,NA,1.056,A2,-21.506078488477712,394.6973915840283,4.553315513564579,92.06671195995487,NA,NA,Bellayma chinesis
Pine_2016,Pine,2016,3,Acer macrophyllum,Terrestrial plant,NA,NA,3.041,A3,-33.042299864820805,1447.2956670181547,-1.590973202374857,61.698001344735104,NA,NA,Acer macrophyllum
Pine_2016,Pine,2016,4,Acer macrophyllum,Terrestrial plant,NA,NA,2.778,A4,-33.66459841864874,1330.1342396739904,-1.5141566424838397,60.156372539764575,NA,NA,Acer macrophyllum
Pine_2016,Pine,2016,1,Alnus rubra,Terrestrial plant,NA,NA,3.543,A1,-31.9917858964661,1709.2220233319713,4.083114340905842,59.58646468607129,NA,NA,Alnus rubra
Pine_2016,Pine,2016,2,Alnus rubra,Terrestrial plant,NA,NA,2.835,A2,-31.568635755426254,1335.975582226745,3.8557760489673742,42.34860615359991,NA,NA,Alnus rubra
Pine_2016,Pine,2016,5,Thuja plicata,Terrestrial plant,NA,NA,3.066,A5,-27.19553430839218,1557.9381155724702,0.8086551514557228,21.354927046475062,NA,NA,Thuja plicata
Pine_2016,Pine,2016,6,Thuja plicata,Terrestrial plant,NA,NA,3.167,A6,-27.310770716163372,1677.2733530592866,0.3794881304508252,22.656980441454923,NA,NA,Thuja plicata
Pine_2016,Pine,2016,93a,Cladocera,Zooplankton,NA,NA,1.101,B11,-31.83095706797529,507.2418348132967,6.045000093469869,108.21476029936994,NA,NA,Cladocera
Pine_2016,Pine,2016,93b,Cladocera,Zooplankton,NA,NA,1.11,B12,-31.83559567703662,512.7113133979647,6.038797941953684,109.53862288823787,NA,NA,Cladocera
Pine_2016,Pine,2016,92a,Copepoda,Zooplankton,NA,NA,1.038,B8,-35.5524114223452,506.4823059656995,8.632493867432872,112.10093712070957,NA,NA,Copepoda
Pine_2016,Pine,2016,92b,Copepoda,Zooplankton,NA,NA,1.096,B9,-35.79606283697594,552.0416911629062,8.558223382636262,122.01800720547055,NA,NA,Copepoda
Shoecraft_2013,Shoecraft,2013,SH19,Chara,Algae,NA,NA,NA,NA,-16.549853453748977,917.3563713867084,4.4733750702671635,44.872803264985436,NA,NA,Chara
Shoecraft_2013,Shoecraft,2013,SH20,Chara,Algae,NA,NA,NA,NA,-16.867796446478025,604.5736651124173,-5.555026328188487,46.1241158114211,NA,NA,Chara
Shoecraft_2013,Shoecraft,2013,Sh81,Periphyton,Algae,NA,NA,NA,NA,-14.95802066206598,NA,2.2248517826770473,NA,NA,NA,Periphyton
Shoecraft_2013,Shoecraft,2013,Sh80,Periphyton,Algae,NA,NA,NA,NA,-20.744086733134587,NA,1.5862399127147624,NA,NA,NA,Periphyton
Shoecraft_2013,Shoecraft,2013,Sh84,Periphyton,Algae,NA,NA,NA,NA,-13.875218065784173,NA,1.4052510872434605,NA,NA,NA,Periphyton
Shoecraft_2013,Shoecraft,2013,Sh79,Periphyton,Algae,NA,NA,NA,NA,-11.170673647583133,NA,1.2827576692000329,NA,NA,NA,Periphyton
Shoecraft_2013,Shoecraft,2013,SH86A,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-27.475737204881728,494.5845751545206,5.927725964220802,93.66555507813761,NA,NA,Chironomidae
Shoecraft_2013,Shoecraft,2013,SH86B,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-27.74994873775871,365.03445734868217,5.684614622724314,65.93791850241377,NA,NA,Chironomidae
Shoecraft_2013,Shoecraft,2013,SH96,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-28.38432466465881,416.5667360267652,6.451935379366122,76.28787156682677,NA,NA,Chironomidae
Shoecraft_2013,Shoecraft,2013,SH87,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-23.64590991252679,332.2244192909722,6.607037959049536,54.177932928780756,NA,NA,Gammaridae
Shoecraft_2013,Shoecraft,2013,SH88,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-24.664813528633147,291.58439624121377,6.582940859089135,59.681426304171126,NA,NA,Isopoda
Shoecraft_2013,Shoecraft,2013,SH91,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-21.191780744220072,291.58439624121377,6.141235338784166,62.10028508863171,NA,NA,Isopoda
Shoecraft_2013,Shoecraft,2013,SH18,Elodea candensis,Aquatic plant,NA,NA,NA,NA,-16.89668763658446,967.99715557172,4.814431422207555,79.39518494263224,NA,NA,Elodea candensis
Shoecraft_2013,Shoecraft,2013,SH23,Elodea candensis,Aquatic plant,NA,NA,NA,NA,-19.971398948184767,1090.1950336043185,7.115851022581268,94.72924366299134,NA,NA,Elodea candensis
Shoecraft_2013,Shoecraft,2013,SH24,Myriophyllum spicatum,Aquatic plant,NA,NA,NA,NA,-13.916487011242348,1027.3572101898258,2.3370575440782253,37.531009985343964,NA,NA,Myriophyllum spicatum
Shoecraft_2013,Shoecraft,2013,SH38,Myriophyllum spicatum,Aquatic plant,NA,NA,NA,NA,-13.734757410197616,974.9813580340168,6.775056767151037,46.1241158114211,NA,NA,Myriophyllum spicatum
Shoecraft_2013,Shoecraft,2013,SH22,Nuphar lutea,Aquatic plant,NA,NA,NA,NA,-28.419614123946097,1235.0162576943956,5.631362731056922,76.72781281169397,NA,NA,Nuphar lutea
Shoecraft_2013,Shoecraft,2013,SH14,Nuphar polysepala,Aquatic plant,NA,NA,NA,NA,-23.25275261203605,1083.2137642914613,5.149115098923194,63.63853133452459,NA,NA,Nuphar polysepala
Shoecraft_2013,Shoecraft,2013,SH21,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.125913107875045,812.5526703350243,0.28036851441471533,49.29393879793073,NA,NA,Potamogeton
Shoecraft_2013,Shoecraft,2013,SH26,Potamogeton,Aquatic plant,NA,NA,NA,NA,-16.057283144994905,1039.5768035608312,-2.008966215734347,60.63658510168573,NA,NA,Potamogeton
Shoecraft_2013,Shoecraft,2013,SH29,Pacifastacus leniusculus,Crayfish,57.4,NA,NA,NA,-23.424408272206914,508.61993366836407,8.083124113245864,158.1760300035466,NA,NA,Pacifastacus leniusculus
Shoecraft_2013,Shoecraft,2013,SH30,Pacifastacus leniusculus,Crayfish,30.9,NA,NA,NA,-21.04620212541781,382.21546231680946,8.922988638612388,118.76587363469956,NA,NA,Pacifastacus leniusculus
Shoecraft_2013,Shoecraft,2013,SH31,Pacifastacus leniusculus,Crayfish,56.7,NA,NA,NA,-24.191216311975094,408.7608853616037,8.224228583980489,124.6287925551223,NA,NA,Pacifastacus leniusculus
Shoecraft_2013,Shoecraft,2013,SH32,Pacifastacus leniusculus,Crayfish,60,NA,NA,NA,-25.766476004406087,441.5404893232759,7.825795321943344,141.39287008413504,NA,NA,Pacifastacus leniusculus
Shoecraft_2013,Shoecraft,2013,SH33,Pacifastacus leniusculus,Crayfish,49.8,NA,NA,NA,-20.7108299285628,474.3070501009321,8.411628142296479,150.62124659399956,NA,NA,Pacifastacus leniusculus
Shoecraft_2013,Shoecraft,2013,SH34,Pacifastacus leniusculus,Crayfish,33.6,NA,NA,NA,-19.99949026892044,496.1441777393605,8.84029188058642,152.2997534098447,NA,NA,Pacifastacus leniusculus
Shoecraft_2013,Shoecraft,2013,SH53,Cottidae spp.,Fish,116,NA,18.77,NA,-21.707115770773257,397.8314522223759,10.064843038506346,120.44075479636894,NA,NA,Cottidae
Shoecraft_2013,Shoecraft,2013,SH54,Cottidae spp.,Fish,91,NA,9.0299999999999994,NA,-26.23968729984814,466.5066710662535,12.076218692126163,140.55421300091243,NA,NA,Cottidae
Shoecraft_2013,Shoecraft,2013,SH55,Cottidae spp.,Fish,80,NA,6.05,NA,-25.17278955641835,388.462213195608,11.153799101113801,110.39433018491253,NA,NA,Cottidae
Shoecraft_2013,Shoecraft,2013,SH56,Cottidae spp.,Fish,75,NA,4.09,NA,-23.574786550697567,499.26329417989734,11.385825389470792,146.42581440896666,NA,NA,Cottidae
Shoecraft_2013,Shoecraft,2013,SH57,Cottidae spp.,Fish,94,NA,8.91,NA,-22.201257443706623,461.82608872887454,11.310787631583887,143.07032736850823,NA,NA,Cottidae
Shoecraft_2013,Shoecraft,2013,SH39,Lepomis gibbosus,Fish,95,NA,15.94,NA,-24.708138989832285,535.1246300365365,12.0157542179026,166.574765859652,NA,NA,Lepomis gibbosus
Shoecraft_2013,Shoecraft,2013,SH41,Lepomis gibbosus,Fish,120,NA,35.4,NA,-25.3562897584217,536.6834636354706,11.69799054985521,167.4149018281305,NA,NA,Lepomis gibbosus
Shoecraft_2013,Shoecraft,2013,SH42,Lepomis gibbosus,Fish,105,NA,22.13,NA,-25.417294665552177,519.5346673462403,10.808133840827109,162.37480160689933,NA,NA,Lepomis gibbosus
Shoecraft_2013,Shoecraft,2013,SH43,Lepomis gibbosus,Fish,90,NA,12.15,NA,-25.78657407923976,541.3597869739873,9.630336127545466,168.255085502585,NA,NA,Lepomis gibbosus
Shoecraft_2013,Shoecraft,2013,SH45,Lepomis gibbosus,Fish,69,NA,5.59,NA,-23.851390478605232,477.4269946801366,9.067994533415492,143.07032736850823,NA,NA,Lepomis gibbosus
Shoecraft_2013,Shoecraft,2013,SH76,Lepomis gibbosus,Fish,129,NA,45.6,NA,-24.322671260954326,517.9755084071152,11.244085891646387,162.37480160689933,NA,NA,Lepomis gibbosus
Shoecraft_2013,Shoecraft,2013,SH48,Micropterus salmoides,Fish,95,NA,12.12,NA,-25.520255044740356,429.0545591192122,13.949128129502041,133.0084460208288,NA,NA,Micropterus salmoides
Shoecraft_2013,Shoecraft,2013,SH49,Micropterus salmoides,Fish,68,NA,3.65,NA,-25.906475655008453,419.68886925816287,10.784827851833535,130.49404906836887,NA,NA,Micropterus salmoides
Shoecraft_2013,Shoecraft,2013,SH50,Micropterus salmoides,Fish,82,NA,6.07,NA,-29.12947726027954,532.0068741095251,10.650811715084428,164.0546441900724,NA,NA,Micropterus salmoides
Shoecraft_2013,Shoecraft,2013,SH51,Micropterus salmoides,Fish,63,NA,2.85,NA,-29.034807091847554,464.9465065301748,11.027644084227859,143.90912756965884,NA,NA,Micropterus salmoides
Shoecraft_2013,Shoecraft,2013,SH52,Micropterus salmoides,Fish,79,NA,5.22,NA,-24.025433152545958,521.0937967089843,11.711044493020307,161.5349518742768,NA,NA,Micropterus salmoides
Shoecraft_2013,Shoecraft,2013,SH46,Perca flavescens,Fish,139,NA,26.63,NA,-23.612960964538132,433.7370047685935,11.661000409654651,133.84667375026746,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH47,Perca flavescens,Fish,124,NA,18.52,NA,-25.86546557948395,500.8228080355943,11.852875632723752,155.65733951324694,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH72,Perca flavescens,Fish,149,NA,37.799999999999997,NA,-26.03062638966696,539.8010421041961,12.573015572576194,160.69514984763026,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH73,Perca flavescens,Fish,153,NA,41.7,NA,-26.56118416953857,511.73857688680505,12.19320409997668,159.01568891226518,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH74,Perca flavescens,Fish,147,NA,36.4,NA,-26.377877696987614,444.66167611048195,12.18264080864909,139.71560362366583,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH67,Perca flavescens,Fish,217,NA,153.19999999999999,NA,-25.081398481574865,410.32211464739794,12.119918018713852,128.81802296327558,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH68,Perca flavescens,Fish,230,NA,169.9,NA,-25.491862895821075,494.5845751545206,12.285920316482587,156.49685530403752,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH69,Perca flavescens,Fish,239,NA,215.3,NA,-25.258220838355328,441.5404893232759,12.46575777602449,138.8770419523952,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,SH70,Perca flavescens,Fish,198,NA,110.7,NA,-27.325366107772847,502.3822923149102,12.213734757244397,154.81787142843243,NA,NA,Perca flavescens
Shoecraft_2013,Shoecraft,2013,Sh-POM-1M,POM,POM,NA,NA,NA,NA,-28.82913503174711,NA,4.875184851235409,NA,NA,NA,POM
Shoecraft_2013,Shoecraft,2013,Sh-POM-1Mr1,POM,POM,NA,NA,NA,NA,-28.009901039441562,NA,4.828874002713952,NA,NA,NA,POM
Shoecraft_2013,Shoecraft,2013,Sh-POM-8.5M,POM,POM,NA,NA,NA,NA,-32.33739986345042,NA,4.9448887819138205,NA,NA,NA,POM
Shoecraft_2013,Shoecraft,2013,Sh92,Sediment,Sediment,NA,NA,NA,NA,-27.57387882686364,NA,1.6008591437762048,NA,NA,NA,Sediment
Shoecraft_2013,Shoecraft,2013,Sh93,Sediment,Sediment,NA,NA,NA,NA,-27.03255160210714,NA,1.611001650223461,NA,NA,NA,Sediment
Shoecraft_2013,Shoecraft,2013,SH11,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-28.617447019499902,1072.741527009739,-2.491322619591102,52.04648344051953,NA,NA,Alnus rubra
Shoecraft_2013,Shoecraft,2013,SH12,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-31.242518280904708,891.159195888696,-2.6403867348189483,38.11506379047575,NA,NA,Alnus rubra
Shoecraft_2013,Shoecraft,2013,SH13,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-31.32441313594682,1149.5286454358097,-2.3785934171029552,57.634421627594534,NA,NA,Alnus rubra
Shoecraft_2013,Shoecraft,2013,SH27,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-30.848847566132807,1266.4131707808447,-1.058722316009517,51.462625588338355,NA,NA,Alnus rubra
Shoecraft_2013,Shoecraft,2013,SH9,Cornus nuttallii,Terrestrial plant,NA,NA,NA,NA,-29.81158004238533,1248.9708857049548,-2.1210951083562994,40.534627768930044,NA,NA,Cornus nuttallii
Shoecraft_2013,Shoecraft,2013,SH28,Thuja plicata,Terrestrial plant,NA,NA,NA,NA,-27.469550055405193,1266.4131707808447,-3.789368429559699,22.008857329643043,NA,NA,Thuja plicata
Shoecraft_2013,Shoecraft,2013,SH1-2,Calanoida,Zooplankton,NA,NA,NA,NA,-28.501934991658022,441.5404893232759,9.32409466231166,96.17365484176592,NA,NA,Calanoida
Shoecraft_2013,Shoecraft,2013,SH2,Calanoida,Zooplankton,NA,NA,NA,NA,-28.114047567487937,552.2701729238579,9.215510829918417,125.46654322480096,NA,NA,Calanoida
Shoecraft_2013,Shoecraft,2013,SH4,Cladocera,Zooplankton,NA,NA,NA,NA,-29.588877784412944,433.7370047685935,6.146727794026854,81.46559882560925,NA,NA,Cladocera
Shoecraft_2013,Shoecraft,2013,SH5,Cladocera,Zooplankton,NA,NA,NA,NA,-27.63489564701188,511.73857688680505,6.9459227254493285,89.4863429249437,NA,NA,Cladocera
Shoecraft_2013,Shoecraft,2013,SH6,Cladocera,Zooplankton,NA,NA,NA,NA,-29.48223807922243,510.1792700657751,6.870181815855377,91.99372709893204,NA,NA,Cladocera
Shoecraft_2013,Shoecraft,2013,SH7,Cladocera,Zooplankton,NA,NA,NA,NA,-28.793999891305443,489.90558994171505,6.713444289225214,93.66555507813761,NA,NA,Cladocera
Silver_2014,Silver,2014,SEA8_14_F04,Macrophyte,Aquatic plant,NA,NA,3.48,NA,-24.12182252804755,NA,3.191807362895507,NA,NA,NA,Macrophyte
Silver_2014,Silver,2014,SEA8_14_F05,Macrophyte,Aquatic plant,NA,NA,3.729,NA,-14.502080939962301,NA,3.8586046279763893,NA,NA,NA,Macrophyte
Silver_2014,Silver,2014,SEA8_14_F06,Macrophyte,Aquatic plant,NA,NA,3.521,NA,-14.845293641179063,NA,2.297652247578928,NA,NA,NA,Macrophyte
Silver_2014,Silver,2014,SEA8-14-C01,Procambarus clarkii,Crayfish,NA,NA,1.105,NA,-24.825955748587,NA,8.917371338069238,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C02,Procambarus clarkii,Crayfish,NA,NA,0.824,NA,-24.48798369928488,NA,10.190353917381682,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C03,Procambarus clarkii,Crayfish,NA,NA,1.021,NA,-22.218271870276503,NA,9.977692860593924,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C04,Procambarus clarkii,Crayfish,NA,NA,1.294,NA,-24.2546832044112,NA,10.0253204659181,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C05,Procambarus clarkii,Crayfish,NA,NA,1.243,NA,-24.929896665009295,NA,10.031221398963076,NA,NA,NA,Procambarus clarkii
