Lake_Year,Lake,Year,Item #,Identity,Group,Length,Sex,Weight,Well_ID,d13C,C ug,d15N,N ug,Identity_old
Walsh_2009,Walsh,2009,WSH11 A,Odonata_dragon1,Aquatic invertebrate,NA,NA,1.1639999999999999,B5,-27.257822590789953,505.49456672863306,3.606941163994563,116.32067812962093,Odonata_dragon1
Walsh_2009,Walsh,2009,WSH11 B,Odonata_dragon1,Aquatic invertebrate,NA,NA,0.80700000000000005,B6,-32.82551168648282,361.2932889368023,4.923229960780524,78.22617220394052,Odonata_dragon1
Walsh_2009,Walsh,2009,WSH11 C,Odonata_dragon1,Aquatic invertebrate,NA,NA,1.1679999999999999,B7,-29.427366807543862,519.9100644483112,5.075188366898888,124.48956527444355,Odonata_dragon1
Walsh_2009,Walsh,2009,WSH12 A,Odonata_dragon2,Aquatic invertebrate,NA,NA,1.1910000000000001,B8,-27.717292091590824,511.506611525404,2.1611686291045884,125.5789043266113,Odonata_dragon2
Walsh_2009,Walsh,2009,WSH12 B,Odonata_dragon2,Aquatic invertebrate,NA,NA,0.94099999999999995,B9,-26.94483850723882,441.2761573308675,3.8559948859261604,108.6982235907385,Odonata_dragon2
Walsh_2009,Walsh,2009,WSH2,Macrophyte 1,Aquatic plant,NA,NA,1.9350000000000001,A4,-20.243757793200114,681.8239912212766,-0.46663055810640647,47.44178097494019,Macrophyte 1
Walsh_2009,Walsh,2009,WSH3,Macrophyte 2,Aquatic plant,NA,NA,2.1480000000000001,A5,-23.581709431109186,969.582207618975,1.0153296168879327,74.87936304645166,Macrophyte 2
Walsh_2009,Walsh,2009,WSH4,Macrophyte 3,Aquatic plant,NA,NA,2.0249999999999999,A6,-26.525494948503844,809.8891960584258,2.4251597573569104,50.612102143704405,Macrophyte 3
Walsh_2009,Walsh,2009,WSH5,Macrophyte 4,Aquatic plant,NA,NA,2.0939999999999999,A7,-20.547138278235302,800.8536766935542,1.5543446348746381,61.18711096319446,Macrophyte 4
Walsh_2009,Walsh,2009,WSH6,Macrophyte 5,Aquatic plant,NA,NA,1.9830000000000001,A8,-15.125121263506447,821.1593655193908,-3.334780794480239,49.481785498884754,Macrophyte 5
Walsh_2009,Walsh,2009,WSH17 A,Bivalvia,Bivalve,NA,NA,0.97699999999999998,C2,-32.37166209653761,366.25426386182113,4.68923353978943,76.05068486623445,Bivalvia
Walsh_2009,Walsh,2009,WSH17 B,Bivalvia,Bivalve,NA,NA,0.80700000000000005,C3,-32.29737038089793,353.84224812600803,3.4833451297691944,77.13841040573163,Bivalvia
Walsh_2009,Walsh,2009,WSH17 C,Bivalvia,Bivalve,NA,NA,0.88500000000000001,C4,-32.87071336240958,343.8896473215192,3.9825747594587124,63.54444725692008,Bivalvia
Walsh_2009,Walsh,2009,WSH10 A,Bivalvia,Bivalve,NA,NA,0.92400000000000004,B3,-28.621710594671747,453.46148371605307,2.056493656773255,107.06507162455075,Bivalvia
Walsh_2009,Walsh,2009,WSH10 B,Bivalvia,Bivalve,NA,NA,1.2430000000000001,B4,-28.653744883174593,620.7036049655696,1.3709137594207195,141.3783951557704,Bivalvia
Walsh_2009,Walsh,2009,WSH19,Micropterus salmoides,Fish,133.35,NA,0.88600000000000001,C6,-28.078843942044717,305.1303139753163,8.906908308746969,73.33152964935518,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH20,Micropterus salmoides,Fish,146.05,NA,1.1679999999999999,C7,-28.52740403145845,399.6072256011385,9.011409138135667,97.81208481140072,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH21,Micropterus salmoides,Fish,158.75,NA,1.0149999999999999,C8,-28.58975820358709,287.52552547144836,8.495249279590903,72.24393101534892,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH22,Micropterus salmoides,Fish,155.448,NA,1.262,C9,-26.97502585225319,405.75815753526587,9.087227484725096,101.62182094132338,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH23,Micropterus salmoides,Fish,171.45,NA,0.74,C10,-26.42182040640198,208.80923659002323,9.442729467230219,55.39078877101047,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH24,Micropterus salmoides,Fish,209.55,NA,0.86199999999999999,C11,-25.594329769175413,290.0443266270216,8.092355384306295,70.612601049424,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH25,Micropterus salmoides,Fish,215.9,NA,1,C12,-26.254667945701872,326.423426674232,7.810789174411805,79.3139702608611,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH26,Micropterus salmoides,Fish,234.95,NA,0.84699999999999998,D1,-28.222139791018964,257.20029600260364,9.228168892383561,65.17542370040597,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH27,Micropterus salmoides,Fish,244.34799999999996,NA,0.83099999999999996,D2,-26.831488520246094,266.0641518038275,9.274409991193357,67.89389906644092,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH28,Micropterus salmoides,Fish,266.7,NA,1.26,D3,-27.114844747603655,351.356013609539,9.393730781125935,93.45864454359315,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH29,Micropterus salmoides,Fish,260.35,NA,0.878,D4,-25.233855150204786,258.46751895939076,8.483169573254925,66.80648172599317,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH30,Micropterus salmoides,Fish,266.7,NA,0.91200000000000003,D5,-27.151676622472756,307.6401752691747,9.659120701310515,74.96299558544898,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH31,Micropterus salmoides,Fish,285.75,NA,1.081,D6,-24.86822069197457,335.1643593768762,8.250372885488376,84.75350442613947,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH32,Micropterus salmoides,Fish,295.14799999999997,NA,0.871,D7,-26.00703643738737,266.0641518038275,8.253533800094832,66.80648172599317,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH33,Micropterus salmoides,Fish,323.85,NA,1.1419999999999999,D8,-25.73195059386275,343.8896473215192,9.269341737793894,90.73803897824595,Micropterus salmoides
Walsh_2009,Walsh,2009,WSH34,Perca flavescens,Fish,119,NA,0.17100000000000001,D9,-27.10192236839683,63.63252357658266,7.115473289130072,13.893137357790327,Perca flavescens
Walsh_2009,Walsh,2009,WSH35,Perca flavescens,Fish,145,NA,0.58099999999999996,D10,-25.466934956838113,187.011340984992,7.715200888128792,45.50042176193467,Perca flavescens
Walsh_2009,Walsh,2009,WSH36,Perca flavescens,Fish,159,NA,0.23300000000000001,D11,-24.20916313687481,76.1129224931443,6.901398893253132,18.778854830491316,Perca flavescens
Walsh_2009,Walsh,2009,WSH37,Perca flavescens,Fish,170,NA,0.57099999999999995,D12,-24.382412320480345,197.28066831880818,6.931853571265472,47.13049536349927,Perca flavescens
Walsh_2009,Walsh,2009,WSH38,Perca flavescens,Fish,171,NA,0.92500000000000004,E1,-27.6113197686346,326.423426674232,7.837526986139128,77.68228677249712,Perca flavescens
Walsh_2009,Walsh,2009,WSH39,Perca flavescens,Fish,182,NA,0.94499999999999995,E2,-23.2861018757016,266.0641518038275,6.416200426240179,71.15636864005438,Perca flavescens
Walsh_2009,Walsh,2009,WSH40,Perca flavescens,Fish,177.8,NA,0.81899999999999995,E3,-27.1125568472241,282.4840917909955,6.838273962886307,67.89389906644092,Perca flavescens
Walsh_2009,Walsh,2009,WSH41,Perca flavescens,Fish,177.8,NA,0.875,E4,-28.78345220225922,231.78878790399912,6.889829603545804,60.28273911625228,Perca flavescens
Walsh_2009,Walsh,2009,WSH42,Perca flavescens,Fish,203.2,NA,0.89400000000000002,E5,-24.112007765699516,279.96145926611587,7.281241737850069,69.525093062197,Perca flavescens
Walsh_2009,Walsh,2009,WSH43,Perca flavescens,Fish,215.9,NA,1.276,E6,-23.699398276781526,368.73283563967743,7.690008603588823,95.63529216007355,Perca flavescens
Walsh_2009,Walsh,2009,WSH44,Perca flavescens,Fish,241.3,NA,0.86599999999999999,E7,-25.47925866351338,254.66489224670278,7.492111934039607,70.06884252347153,Perca flavescens
Walsh_2009,Walsh,2009,WSH18,Ptychocheilus oregonensis,Fish,361.95,NA,0.90900000000000003,C5,-26.855670110944963,248.32079544337876,7.3861622017391255,67.3501858638781,Ptychocheilus oregonensis
Walsh_2009,Walsh,2009,WSH8 A,Helosoma,Gastropod,NA,NA,0.82199999999999995,A11,-22.569510489365012,352.59929050816123,3.7839563816610027,77.68228677249712,Helosoma
Walsh_2009,Walsh,2009,WSH8 B,Helosoma,Gastropod,NA,NA,1.123,A12,-26.904317800351464,489.82589440629096,1.5734647075350083,111.42032482794322,Helosoma
Walsh_2009,Walsh,2009,WSH8 C,Helosoma,Gastropod,NA,NA,1.0760000000000001,B1,-20.610272393369318,464.4009789564122,3.5341499362381876,107.06507162455075,Helosoma
Walsh_2009,Walsh,2009,WSH9,Physidae,Gastropod,NA,NA,1.36,B2,-36.28835406744212,556.937299587255,0.28414578762210646,125.5789043266113,Physidae
Walsh_2009,Walsh,2009,WSH7 A,Detritus,Terrestrial plant,NA,NA,1.909,A9,-29.003792030288118,865.9708239729787,-1.8953474266946433,33.953408109409956,Detritus
Walsh_2009,Walsh,2009,WSH7 B,Detritus,Terrestrial plant,NA,NA,2.1920000000000002,A10,-28.93283215557418,1055.8883416379954,-2.0839179165791513,43.22649521490173,Detritus
Walsh_2012,Walsh,2012,WA50,Chara,Algae,NA,NA,NA,NA,-23.65648433690917,744.3352296987555,-0.05033073801938854,61.81147854866941,Chara
Walsh_2012,Walsh,2012,Wa13,Periphyton,Algae,NA,NA,NA,NA,-31.82198570207338,NA,1.6973487646308645,NA,Periphyton
Walsh_2012,Walsh,2012,Wa27,Periphyton,Algae,NA,NA,NA,NA,-22.744241980833877,NA,0.7843652358916062,NA,Periphyton
Walsh_2012,Walsh,2012,Wal5,Periphyton,Algae,NA,NA,NA,NA,-19.071828915581282,NA,1.7327303993883363,NA,Periphyton
Walsh_2012,Walsh,2012,Wal7,Periphyton,Algae,NA,NA,NA,NA,-17.243751262591484,NA,1.5161816548962388,NA,Periphyton
Walsh_2012,Walsh,2012,WA64,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.182162132099098,528.842093414419,3.6716399962456863,113.1140971231268,Chironomidae
Walsh_2012,Walsh,2012,WA65,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.161797216918185,528.842093414419,3.284992641165082,113.1140971231268,Chironomidae
Walsh_2012,Walsh,2012,WA66,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.06175405637105,539.2998851496865,3.545340795595216,115.05883968121876,Chironomidae
Walsh_2012,Walsh,2012,WA94,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.73126722190694,481.67132365008473,2.478331538750693,112.14073700153618,Chironomidae
Walsh_2012,Walsh,2012,WA68,Ephemeroptera,Aquatic invertebrate,NA,NA,NA,NA,-33.33421286460742,528.842093414419,2.5117921931332488,97.166124660464,Ephemeroptera
Walsh_2012,Walsh,2012,WA92,Ephemeroptera,Aquatic invertebrate,NA,NA,NA,NA,-27.88131169369485,581.0415919245905,3.1491000215630134,108.2407042315428,Ephemeroptera
Walsh_2012,Walsh,2012,WA93,Ephemeroptera,Aquatic invertebrate,NA,NA,NA,NA,-27.854152681339944,614.3318992330904,3.2460988109544706,116.03022211772011,Ephemeroptera
Walsh_2012,Walsh,2012,WA60,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.27815961230558,429.0468893506245,2.933202021622344,84.1228504130689,Gammaridae
Walsh_2012,Walsh,2012,WA61,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.222690690479446,379.37599666035646,2.6893952552222937,73.86536088010986,Gammaridae
Walsh_2012,Walsh,2012,WA62,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.209120413047714,449.0705204033553,2.8686437783445418,88.18646834957025,Gammaridae
Walsh_2012,Walsh,2012,WA88,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-23.812091279427822,401.5937968707332,2.7094036906828127,78.95305337617448,Gammaridae
Walsh_2012,Walsh,2012,WA57,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-25.295664963828187,516.2809345901641,4.404303155655674,115.05883968121876,Odonata_damsel
Walsh_2012,Walsh,2012,WA58,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-26.77930522287764,524.6564718356593,4.625191879377496,117.00094532585835,Odonata_damsel
Walsh_2012,Walsh,2012,WA59,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-28.754706638104395,506.85161148627014,4.50758056968013,117.97100930563352,Odonata_damsel
Walsh_2012,Walsh,2012,WA52,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-26.214400269645697,519.422432008471,2.6119314214333564,128.59820401119626,Odonata_dragon
Walsh_2012,Walsh,2012,WA56,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-28.378188187898576,468.010485902188,4.192712563847477,117.00094532585835,Odonata_dragon
Walsh_2012,Walsh,2012,WA53,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-25.43808969208684,534.0721075341298,3.1690272938776,127.63539154341507,Odonata_dragon
Walsh_2012,Walsh,2012,WA54,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-22.65729339568356,470.1131373098461,4.14299243765871,116.03022211772011,Odonata_dragon
Walsh_2012,Walsh,2012,WA55,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-24.629199635994908,530.9343674428019,4.057364729194597,132.44286159868994,Odonata_dragon
Walsh_2012,Walsh,2012,WA90,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-25.469751193415107,462.7522918301349,4.540426815042569,110.19203907326568,Odonata_dragon
Walsh_2012,Walsh,2012,WA51,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-24.83872544834839,511.0433163563291,3.854607310327577,85.70997099135658,Trichoptera
Walsh_2012,Walsh,2012,WA98,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-24.472161234685824,478.52016453383186,3.919426874342495,80.84408435903497,Trichoptera
Walsh_2012,Walsh,2012,WA50,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-34.808019753086704,534.0721075341298,3.125405799613358,86.10648744458327,Trichoptera
Walsh_2012,Walsh,2012,WA49,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-37.82098957319037,602.8986887449857,3.347271521549326,76.95992345623158,Trichoptera
Walsh_2012,Walsh,2012,WA43,Ceratophyllum demersum,Aquatic plant,NA,NA,NA,NA,-27.14458818303845,663.9135598549115,1.22863957461921,50.21537833210482,Ceratophyllum demersum
Walsh_2012,Walsh,2012,WA52,Ceratophyllum demersum,Aquatic plant,NA,NA,NA,NA,-23.491751428839386,1007.995316237448,0.9326585103792935,75.12414720148222,Ceratophyllum demersum
Walsh_2012,Walsh,2012,WA44,Isoetes,Aquatic plant,NA,NA,NA,NA,-28.0055707256093,608.6262300493164,1.3996676981149971,57.56656276448451,Isoetes
Walsh_2012,Walsh,2012,WA54,Potamogeton,Aquatic plant,NA,NA,NA,NA,-22.64762855200336,1240.8790814565882,-2.051844770370154,100.73138352330632,Potamogeton
Walsh_2012,Walsh,2012,WA45,Potamogeton,Aquatic plant,NA,NA,NA,NA,-17.52152873230621,1173.2669954336923,2.596058528025476,114.25840168716678,Potamogeton
Walsh_2012,Walsh,2012,WA49,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.914893673373873,1161.9808834025332,1.3969118877271154,72.47319582169152,Potamogeton
Walsh_2012,Walsh,2012,WA53,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.591189746466464,1139.3937184596352,2.5933329422846736,62.11511913219772,Potamogeton
Walsh_2012,Walsh,2012,WA46,Utricularia,Aquatic plant,NA,NA,NA,NA,-26.635550703845116,1001.1806192826826,3.091152171713306,62.01389919971451,Utricularia
Walsh_2012,Walsh,2012,WA48,Utricularia,Aquatic plant,NA,NA,NA,NA,-29.75672632104688,882.7743326103616,2.795201332120469,73.9000931902438,Utricularia
Walsh_2012,Walsh,2012,WA42,Cottidae,Fish,56,NA,NA,NA,-24.959044187223313,548.70424886722,2.3545593756414416,160.94158703971593,Cottidae
Walsh_2012,Walsh,2012,WA43,Cottidae,Fish,98,NA,NA,NA,-27.43392739731263,480.62102673816656,6.61370772715452,147.7160154105701,Cottidae
Walsh_2012,Walsh,2012,WA44,Cottidae,Fish,92,NA,NA,NA,-30.43547041268604,536.163486960851,6.377543694919692,161.8813265147889,Cottidae
Walsh_2012,Walsh,2012,WA11,Micropterus salmoides,Fish,87,NA,NA,NA,-26.29689392825947,556.013744211552,7.928123316775381,174.9684601876855,Micropterus salmoides
Walsh_2012,Walsh,2012,WA13,Micropterus salmoides,Fish,137,NA,NA,NA,-26.74739259187465,522.5631242852825,8.370181488114484,164.6965895698292,Micropterus salmoides
Walsh_2012,Walsh,2012,WA15,Micropterus salmoides,Fish,234,NA,NA,NA,-26.47563959435357,530.9343674428019,9.491611538228357,168.44104444613296,Micropterus salmoides
Walsh_2012,Walsh,2012,WA16,Micropterus salmoides,Fish,177,NA,NA,NA,-24.266386189125797,534.0721075341298,8.696396124855683,168.44104444613296,Micropterus salmoides
Walsh_2012,Walsh,2012,WA19,Micropterus salmoides,Fish,289,NA,NA,NA,-28.008401767539738,527.7958222099783,8.612138949921173,169.37551009430118,Micropterus salmoides
Walsh_2012,Walsh,2012,WA1,Micropterus salmoides,Fish,33,NA,NA,NA,-27.698380612138553,538.2545085469076,6.5390413625546655,153.39993901806108,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA2,Micropterus salmoides,Fish,30,NA,NA,NA,-27.70694276019452,524.6564718356593,6.722652970783142,150.56094374194947,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA3,Micropterus salmoides,Fish,30,NA,NA,NA,-27.26028850493851,498.4639076581763,6.919993609341722,144.86515402392283,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA4,Micropterus salmoides,Fish,27,NA,NA,NA,-27.83431954981845,490.0704783794478,6.652944587943546,140.10053381224895,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA5,Micropterus salmoides,Fish,30,NA,NA,NA,-27.196705065116166,471.1643288234259,6.269466605809999,136.27697153237418,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA23,Perca flavescens,Fish,212,NA,NA,NA,-24.105315398260196,541.390369974746,7.436137171272339,174.03794990969587,Perca flavescens
Walsh_2012,Walsh,2012,WA24,Perca flavescens,Fish,202,NA,NA,NA,-24.81934959234345,520.469418894241,7.858555206342714,166.57013546470725,Perca flavescens
Walsh_2012,Walsh,2012,WA25,Perca flavescens,Fish,267,NA,NA,NA,-24.674373607021728,490.0704783794478,7.778618651228943,158.11841324431856,Perca flavescens
Walsh_2012,Walsh,2012,WA26,Perca flavescens,Fish,217,NA,NA,NA,-28.934092422777667,516.2809345901641,7.114557480540685,164.6965895698292,Perca flavescens
Walsh_2012,Walsh,2012,WA27,Perca flavescens,Fish,188,NA,NA,NA,-23.654959529399985,489.02089714885904,7.378279366603031,156.23300123890482,Perca flavescens
Walsh_2012,Walsh,2012,WA28,Perca flavescens,Fish,208,NA,NA,NA,-27.774160450668575,522.5631242852825,7.3244099819411925,166.57013546470725,Perca flavescens
Walsh_2012,Walsh,2012,WA29,Perca flavescens,Fish,212,NA,NA,NA,-23.615568036776633,502.6584752535526,8.044653881333124,160.94158703971593,Perca flavescens
Walsh_2012,Walsh,2012,WA30,Perca flavescens,Fish,181,NA,NA,NA,-25.29171276112444,519.422432008471,6.717214258326168,165.63369213144978,Perca flavescens
Walsh_2012,Walsh,2012,WA31,Perca flavescens,Fish,210,NA,NA,NA,-29.77008348088186,512.0910189234284,7.088226067901715,162.82040676149873,Perca flavescens
Walsh_2012,Walsh,2012,WA32,Perca flavescens,Fish,242,NA,NA,NA,-29.08140896687982,486.9214663071829,7.016741678277953,155.28930639365333,Perca flavescens
Walsh_2012,Walsh,2012,WA33,Perca flavescens,Fish,236,NA,NA,NA,-27.47962551135205,512.0910189234284,7.384365911077991,163.7588277798455,Perca flavescens
Walsh_2012,Walsh,2012,WA34,Perca flavescens,Fish,207,NA,NA,NA,-22.887743762097397,497.41504210891685,7.002261034971868,159.0601304044808,Perca flavescens
Walsh_2012,Walsh,2012,WA35,Perca flavescens,Fish,209,NA,NA,NA,-29.145596736567533,529.8882751586935,7.169156774656497,169.37551009430118,Perca flavescens
Walsh_2012,Walsh,2012,WA36,Perca flavescens,Fish,258,NA,NA,NA,-23.20052207267526,501.6099675449577,7.620124477448986,160.94158703971593,Perca flavescens
Walsh_2012,Walsh,2012,WA37,Perca flavescens,Fish,212,NA,NA,NA,-25.024117571573754,482.7215311018367,7.9474624189723855,155.28930639365333,Perca flavescens
Walsh_2012,Walsh,2012,WA38,Perca flavescens,Fish,181,NA,NA,NA,-23.322684834809806,520.469418894241,7.76352248161744,165.63369213144978,Perca flavescens
Walsh_2012,Walsh,2012,WA39,Perca flavescens,Fish,212,NA,NA,NA,-22.8107646615652,548.70424886722,7.308532537756213,174.03794990969587,Perca flavescens
Walsh_2012,Walsh,2012,WA40,Perca flavescens,Fish,214,NA,NA,NA,-27.115778359439776,522.5631242852825,7.013465202167347,166.57013546470725,Perca flavescens
Walsh_2012,Walsh,2012,WA41,Perca flavescens,Fish,213,NA,NA,NA,-27.1856949019009,517.3281898564325,6.982253250890228,165.63369213144978,Perca flavescens
Walsh_2012,Walsh,2012,WA48,Ptychocheilus oregonensis,Fish,NA,NA,NA,NA,-24.059781467182464,229.17761354718772,8.001350362546512,66.75394367577128,Ptychocheilus oregonensis
Walsh_2012,Walsh,2012,WA1,Lymnaea,Gastropod,NA,NA,NA,NA,-27.605603984410237,475.8670371787248,2.5405168815288066,116.25390968701548,Lymnaea
Walsh_2012,Walsh,2012,WA2,Lymnaea,Gastropod,NA,NA,NA,NA,-26.370058594495422,433.7370047685935,2.7209088096102643,97.00978350826068,Lymnaea
Walsh_2012,Walsh,2012,WA5,Lymnaea,Gastropod,NA,NA,NA,NA,-19.41715765268685,393.14696580270646,3.1828917863015045,100.35477523399972,Lymnaea
Walsh_2012,Walsh,2012,WA7,Lymnaea,Gastropod,NA,NA,NA,NA,-27.743426960683163,322.847727016195,2.319286807013675,78.29193554710493,Lymnaea
Walsh_2012,Walsh,2012,WA21,Physidae,Gastropod,NA,NA,NA,NA,-20.166981216579003,225.8928931657055,3.236820536697295,34.43251760454514,Physidae
Walsh_2012,Walsh,2012,WA25,Physidae,Gastropod,NA,NA,NA,NA,-20.627082522783315,266.5652136235039,2.8453814172103074,43.84365604808039,Physidae
Walsh_2012,Walsh,2012,WA26,Physidae,Gastropod,NA,NA,NA,NA,-19.23810035839171,213.3743106370299,3.50063605896132,29.437928884415182,Physidae
Walsh_2012,Walsh,2012,WA8,Planorbidae,Gastropod,NA,NA,NA,NA,-18.486161411452805,252.48859605818092,2.792115341392126,41.26123296397863,Planorbidae
Walsh_2012,Walsh,2012,WA9,Planorbidae,Gastropod,NA,NA,NA,NA,-18.41724507499273,227.45758288807548,3.001962215927783,32.01825195145356,Planorbidae
Walsh_2012,Walsh,2012,WA10,Planorbidae,Gastropod,NA,NA,NA,NA,-25.341550273295194,332.2244192909722,4.2798863812378745,64.2692582000144,Planorbidae
Walsh_2012,Walsh,2012,WA11,Planorbidae,Gastropod,NA,NA,NA,NA,-23.581582018502775,274.3845215420155,3.905705407099454,47.593150490740236,Planorbidae
Walsh_2012,Walsh,2012,WA12,Planorbidae,Gastropod,NA,NA,NA,NA,-17.244457087291593,213.3743106370299,2.7379252127205196,33.26695995660543,Planorbidae
Walsh_2012,Walsh,2012,Wa-POM-9M,POM,POM,NA,NA,NA,NA,-27.44762832250807,NA,6.355294585417803,NA,POM
Walsh_2012,Walsh,2012,Wa-POM-1M,POM,POM,NA,NA,NA,NA,-27.47637397733897,NA,1.8019403179995424,NA,POM
Walsh_2012,Walsh,2012,Wa31,Sediment,Sediment,NA,NA,NA,NA,-28.154166242403356,NA,0.4530341739541591,NA,Sediment
Walsh_2012,Walsh,2012,Wa33,Sediment,Sediment,NA,NA,NA,NA,-26.738273127658445,NA,0.19600428459127017,NA,Sediment
Walsh_2012,Walsh,2012,Wa35,Sediment,Sediment,NA,NA,NA,NA,-26.82457285035453,NA,0.1162172372263593,NA,Sediment
Walsh_2012,Walsh,2012,WA40,Abies grandis,Terrestrial plant,NA,NA,NA,NA,-30.358048626352755,1285.8541996013198,-0.44447149168113315,26.188731969743635,Abies grandis
Walsh_2012,Walsh,2012,WA37,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-28.643320148777057,1453.8012008165226,-0.8728440431934974,62.21634546932136,Alnus rubra
Walsh_2012,Walsh,2012,WA39,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-27.841457081259996,1353.1674680126193,-1.1882340994863219,76.96195747125742,Alnus rubra
Walsh_2012,Walsh,2012,WA36,Arbutus menziesii,Terrestrial plant,NA,NA,NA,NA,-28.619800095525765,1141.65333140676,0.3961409058078712,58.273264160061984,Arbutus menziesii
Walsh_2012,Walsh,2012,WA41,Arbutus menziesii,Terrestrial plant,NA,NA,NA,NA,-30.236463257706514,1308.3118769125263,-2.4620995344594356,65.76330219212304,Arbutus menziesii
Walsh_2012,Walsh,2012,WA38,Tsuga heterophylla,Terrestrial plant,NA,NA,NA,NA,-30.880634398301087,1397.9433744162868,-3.408269703337908,24.903262866327736,Tsuga heterophylla
Walsh_2012,Walsh,2012,WA73,Calanoida,Zooplankton,NA,NA,NA,NA,-32.59945570986484,551.8374264900735,4.743559884097268,121.84467294110325,Calanoida
Walsh_2012,Walsh,2012,WA76,Cladocera,Zooplankton,NA,NA,NA,NA,-29.888249191835992,477.4695992414152,2.585150243435586,92.14029415399193,Cladocera
Walsh_2012,Walsh,2012,WA77,Cladocera,Zooplankton,NA,NA,NA,NA,-29.903502488009153,429.0468893506245,2.6280440350818473,79.05264065319349,Cladocera
Walsh_2012,Walsh,2012,WA78,Cladocera,Zooplankton,NA,NA,NA,NA,-30.014547292583863,437.481828146454,2.899565170804642,82.63339216498,Cladocera
Walsh_2012,Walsh,2012,WA96,Cladocera,Zooplankton,NA,NA,NA,NA,-30.23568789086495,431.1561608105789,2.852509455717276,79.35136293054876,Cladocera
Walsh_2012,Walsh,2012,WA79,Cladocera,Zooplankton,NA,NA,NA,NA,-29.530130272121944,335.8846828546144,1.8244050161250653,57.69171006832346,Cladocera
Walsh_2012,Walsh,2012,WA80,Cladocera,Zooplankton,NA,NA,NA,NA,-29.44717557385421,314.61483712606196,2.149151321460504,55.77174555260688,Cladocera
Walsh_2012,Walsh,2012,WA81,Cladocera,Zooplankton,NA,NA,NA,NA,-29.316146368934085,317.807595219582,1.5437081908404207,53.241850696982794,Cladocera
Walsh_2012,Walsh,2012,WA97,Cladocera,Zooplankton,NA,NA,NA,NA,-29.639613464503476,430.1015698106848,2.013387923103271,76.26170501344845,Cladocera
Wilderness_2009,Wilderness,2009,WLD5 A,Periphyton,Algae,NA,NA,2.1320000000000001,A12,-21.291086785125714,812.6469603012764,8.27084835710977,90.04796548973566,Periphyton
Wilderness_2009,Wilderness,2009,WLD5 B,Periphyton,Algae,NA,NA,2.012,B1,-24.796458155199783,633.1408415248455,8.491931784489596,60.84903654547608,Periphyton
Wilderness_2009,Wilderness,2009,WLD5 C,Periphyton,Algae,NA,NA,1.8440000000000001,B2,-22.589417120532836,598.6711819001036,5.602281434821423,46.44127894044843,Periphyton
Wilderness_2009,Wilderness,2009,WLD16,Ephemeroptera,Aquatic invertebrate,NA,NA,0.621,C12,-28.72006670155774,280.8478686740058,7.028497950758024,67.10147323036769,Ephemeroptera
Wilderness_2009,Wilderness,2009,WLD10 A,Gammaridae,Aquatic invertebrate,NA,NA,0.307,B12,-18.408720579943676,88.8763952986356,7.877517520672625,20.416376020839227,Gammaridae
